"Photon energy (eV)"    "Reflectivity"
          14.121055  2.950539e-12
          14.122052  2.948313e-12
          14.123050  2.946083e-12
          14.124047  2.943851e-12
          14.125044  2.941616e-12
          14.126042  2.939378e-12
          14.127039  2.937138e-12
          14.128036  2.934894e-12
          14.129034  2.932647e-12
          14.130031  2.930397e-12
          14.131028  2.928144e-12
          14.132026  2.925888e-12
          14.133023  2.923629e-12
          14.134020  2.921367e-12
          14.135017  2.919102e-12
          14.136015  2.916834e-12
          14.137012  2.914563e-12
          14.138009  2.912289e-12
          14.139007  2.910012e-12
          14.140004  2.907731e-12
          14.141001  2.905448e-12
          14.141999  2.903161e-12
          14.142996  2.900871e-12
          14.143993  2.898579e-12
          14.144990  2.896283e-12
          14.145988  2.893984e-12
          14.146985  2.891681e-12
          14.147982  2.889376e-12
          14.148980  2.887067e-12
          14.149977  2.884756e-12
          14.150974  2.882441e-12
          14.151972  2.880123e-12
          14.152969  2.877801e-12
          14.153966  2.875477e-12
          14.154963  2.873149e-12
          14.155961  2.870818e-12
          14.156958  2.868484e-12
          14.157955  2.866147e-12
          14.158953  2.863806e-12
          14.159950  2.861462e-12
          14.160947  2.859115e-12
          14.161945  2.856765e-12
          14.162942  2.854411e-12
          14.163939  2.852054e-12
          14.164937  2.849694e-12
          14.165934  2.847330e-12
          14.166931  2.844963e-12
          14.167928  2.842593e-12
          14.168926  2.840220e-12
          14.169923  2.837843e-12
          14.170920  2.835463e-12
          14.171918  2.833079e-12
          14.172915  2.830692e-12
          14.173912  2.828302e-12
          14.174910  2.825909e-12
          14.175907  2.823512e-12
          14.176904  2.821112e-12
          14.177901  2.818708e-12
          14.178899  2.816301e-12
          14.179896  2.813891e-12
          14.180893  2.811477e-12
          14.181891  2.809060e-12
          14.182888  2.806639e-12
          14.183885  2.804215e-12
          14.184883  2.801787e-12
          14.185880  2.799357e-12
          14.186877  2.796922e-12
          14.187874  2.794485e-12
          14.188872  2.792043e-12
          14.189869  2.789599e-12
          14.190866  2.787151e-12
          14.191864  2.784699e-12
          14.192861  2.782244e-12
          14.193858  2.779786e-12
          14.194856  2.777324e-12
          14.195853  2.774858e-12
          14.196850  2.772389e-12
          14.197848  2.769917e-12
          14.198845  2.767441e-12
          14.199842  2.764962e-12
          14.200839  2.762479e-12
          14.201837  2.759992e-12
          14.202834  2.757503e-12
          14.203831  2.755009e-12
          14.204829  2.752512e-12
          14.205826  2.750012e-12
          14.206823  2.747508e-12
          14.207821  2.745000e-12
          14.208818  2.742489e-12
          14.209815  2.739974e-12
          14.210812  2.737456e-12
          14.211810  2.734934e-12
          14.212807  2.732409e-12
          14.213804  2.729880e-12
          14.214802  2.727348e-12
          14.215799  2.724812e-12
          14.216796  2.722272e-12
          14.217794  2.719729e-12
          14.218791  2.717166e-12
          14.219788  2.714591e-12
          14.220785  2.712013e-12
          14.221783  2.709429e-12
          14.222780  2.706841e-12
          14.223777  2.704248e-12
          14.224775  2.701651e-12
          14.225772  2.699049e-12
          14.226769  2.696442e-12
          14.227767  2.693831e-12
          14.228764  2.691216e-12
          14.229761  2.688596e-12
          14.230759  2.685972e-12
          14.231756  2.683343e-12
          14.232753  2.680710e-12
          14.233750  2.678072e-12
          14.234748  2.675430e-12
          14.235745  2.672784e-12
          14.236742  2.670133e-12
          14.237740  2.667478e-12
          14.238737  2.664819e-12
          14.239734  2.662155e-12
          14.240732  2.659487e-12
          14.241729  2.656815e-12
          14.242726  2.654139e-12
          14.243723  2.651459e-12
          14.244721  2.648774e-12
          14.245718  2.646085e-12
          14.246715  2.643393e-12
          14.247713  2.640696e-12
          14.248710  2.637995e-12
          14.249707  2.635290e-12
          14.250705  2.632581e-12
          14.251702  2.629868e-12
          14.252699  2.627151e-12
          14.253696  2.624399e-12
          14.254694  2.621635e-12
          14.255691  2.618863e-12
          14.256688  2.616081e-12
          14.257686  2.613289e-12
          14.258683  2.610487e-12
          14.259680  2.607674e-12
          14.260678  2.604850e-12
          14.261675  2.602015e-12
          14.262672  2.599168e-12
          14.263670  2.596308e-12
          14.264667  2.593437e-12
          14.265664  2.590552e-12
          14.266661  2.587654e-12
          14.267659  2.584742e-12
          14.268656  2.581816e-12
          14.269653  2.578875e-12
          14.270651  2.575920e-12
          14.271648  2.572950e-12
          14.272645  2.569964e-12
          14.273643  2.566962e-12
          14.274640  2.563943e-12
          14.275637  2.560908e-12
          14.276634  2.557856e-12
          14.277632  2.554787e-12
          14.278629  2.551700e-12
          14.279626  2.548595e-12
          14.280624  2.545471e-12
          14.281621  2.542328e-12
          14.282618  2.539167e-12
          14.283616  2.535986e-12
          14.284613  2.532785e-12
          14.285610  2.529564e-12
          14.286607  2.526322e-12
          14.287605  2.523060e-12
          14.288602  2.519776e-12
          14.289599  2.516471e-12
          14.290597  2.513144e-12
          14.291594  2.509795e-12
          14.292591  2.506423e-12
          14.293589  2.503029e-12
          14.294586  2.499612e-12
          14.295583  2.496171e-12
          14.296581  2.492707e-12
          14.297578  2.489218e-12
          14.298575  2.485705e-12
          14.299572  2.482168e-12
          14.300570  2.478605e-12
          14.301567  2.475017e-12
          14.302564  2.471404e-12
          14.303562  2.467844e-12
          14.304559  2.464281e-12
          14.305556  2.460686e-12
          14.306554  2.457055e-12
          14.307551  2.453383e-12
          14.308548  2.449665e-12
          14.309545  2.445896e-12
          14.310543  2.442072e-12
          14.311540  2.438188e-12
          14.312537  2.434240e-12
          14.313535  2.430222e-12
          14.314532  2.426131e-12
          14.315529  2.421961e-12
          14.316527  2.417709e-12
          14.317524  2.413370e-12
          14.318521  2.408939e-12
          14.319518  2.404413e-12
          14.320516  2.399787e-12
          14.321513  2.395056e-12
          14.322510  2.390217e-12
          14.323508  2.385265e-12
          14.324505  2.380196e-12
          14.325502  2.375006e-12
          14.326500  2.369692e-12
          14.327497  2.364248e-12
          14.328494  2.358816e-12
          14.329491  2.353323e-12
          14.330489  2.347714e-12
          14.331486  2.341992e-12
          14.332483  2.336163e-12
          14.333481  2.330230e-12
          14.334478  2.324198e-12
          14.335475  2.318531e-12
          14.336473  2.313012e-12
          14.337470  2.307382e-12
          14.338467  2.301686e-12
          14.339465  2.295968e-12
          14.340462  2.290271e-12
          14.341459  2.284638e-12
          14.342456  2.279113e-12
          14.343454  2.273736e-12
          14.344451  2.268551e-12
          14.345448  2.263598e-12
          14.346446  2.258919e-12
          14.347443  2.254555e-12
          14.348440  2.250547e-12
          14.349438  2.246935e-12
          14.350435  2.243759e-12
          14.351432  2.241061e-12
          14.352429  2.238880e-12
          14.353427  2.237257e-12
          14.354424  2.236234e-12
          14.355421  2.235850e-12
          14.356419  2.236148e-12
          14.357416  2.237170e-12
          14.358413  2.238957e-12
          14.359411  2.241554e-12
          14.360408  2.244902e-12
          14.361405  2.248621e-12
          14.362402  2.253091e-12
          14.363400  2.258177e-12
          14.364397  2.263742e-12
          14.365394  2.269648e-12
          14.366392  2.275757e-12
          14.367389  2.281929e-12
          14.368386  2.288023e-12
          14.369384  2.293898e-12
          14.370381  2.299410e-12
          14.371378  2.304077e-12
          14.372376  2.307996e-12
          14.373373  2.311428e-12
          14.374370  2.314451e-12
          14.375367  2.317139e-12
          14.376365  2.319570e-12
          14.377362  2.321821e-12
          14.378359  2.323996e-12
          14.379357  2.326101e-12
          14.380354  2.328114e-12
          14.381351  2.330036e-12
          14.382349  2.331870e-12
          14.383346  2.333618e-12
          14.384343  2.335282e-12
          14.385340  2.336866e-12
          14.386338  2.338371e-12
          14.387335  2.339801e-12
          14.388332  2.341157e-12
          14.389330  2.342442e-12
          14.390327  2.343659e-12
          14.391324  2.344809e-12
          14.392322  2.345897e-12
          14.393319  2.346924e-12
          14.394316  2.347892e-12
          14.395313  2.348805e-12
          14.396311  2.349665e-12
          14.397308  2.350475e-12
          14.398305  2.351236e-12
          14.399303  2.351952e-12
          14.400300  2.352625e-12
          14.401297  2.353258e-12
          14.402295  2.353854e-12
          14.403292  2.354352e-12
          14.404289  2.354756e-12
          14.405287  2.355129e-12
          14.406284  2.355472e-12
          14.407281  2.355785e-12
          14.408278  2.356069e-12
          14.409276  2.356324e-12
          14.410273  2.356550e-12
          14.411270  2.356749e-12
          14.412268  2.356920e-12
          14.413265  2.357064e-12
          14.414262  2.357181e-12
          14.415260  2.357273e-12
          14.416257  2.357338e-12
          14.417254  2.357379e-12
          14.418251  2.357394e-12
          14.419249  2.357385e-12
          14.420246  2.357353e-12
          14.421243  2.357297e-12
          14.422241  2.357218e-12
          14.423238  2.357116e-12
          14.424235  2.356992e-12
          14.425233  2.356847e-12
          14.426230  2.356681e-12
          14.427227  2.356494e-12
          14.428224  2.356287e-12
          14.429222  2.356060e-12
          14.430219  2.355813e-12
          14.431216  2.355548e-12
          14.432214  2.355265e-12
          14.433211  2.354963e-12
          14.434208  2.354644e-12
          14.435206  2.354308e-12
          14.436203  2.353956e-12
          14.437200  2.353587e-12
          14.438198  2.353203e-12
          14.439195  2.352803e-12
          14.440192  2.352389e-12
          14.441189  2.351961e-12
          14.442187  2.351518e-12
          14.443184  2.351063e-12
          14.444181  2.350594e-12
          14.445179  2.350113e-12
